,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2155,Fragancias de Mujer,Givenchy,Sin nombre,Eau de Parfum,"109,99 €",No aparece,"93,99 €",,
2156,Fragancias de Mujer,Jean Paul Gaultier,Classique,Loción corporal,"49,99 €",No aparece,"37,99 €",,
2157,Fragancias de Mujer,Jimmy Choo,Sin nombre,Eau de Parfum,"67,99 €",No aparece,"43,99 €",,
2158,Fragancias de Mujer,Adolfo Dominguez,Sin nombre,Eau de toilette,"57,99 €",No aparece,"39,99 €",,
2159,Fragancias de Mujer,Acqua di Parma,Signatures Of The Sun,Eau de Parfum,"97,99 €",No aparece,Sin descuento,,
2160,Fragancias de Mujer,CHANEL,ALLURE,Eau de Parfum,"84,99 €",No aparece,Sin descuento,5,1
2161,Fragancias de Mujer,Paco Rabanne,Fame,Loción corporal,"43,99 €",No aparece,"29,99 €",,
2162,Fragancias de Mujer,Narciso Rodriguez,NARCISO,Perfume para cabello,"45,99 €",No aparece,Sin descuento,,
2163,Fragancias de Mujer,Orlane,Be 21,Eau de Parfum,"101,99 €",No aparece,Sin descuento,5,1
2164,Fragancias de Mujer,DKNY,Women,Eau de toilette,"47,99 €",No aparece,"29,99 €",,
2165,Fragancias de Mujer,Nike,Sin nombre,Eau de Cologne,"18,99 €",No aparece,"14,99 €",,
2166,Fragancias de Mujer,,Sin nombre,Eau de toilette,"52,99 €",No aparece,"34,99 €",,
2167,Fragancias de Mujer,Prada,La Femme L'Eau,Eau de toilette,"155,00 €",No aparece,"116,99 €",,
2168,Fragancias de Mujer,Serge Lutens,Collection Noire,Set de fragancia,"78,99 €",No aparece,Sin descuento,,
2169,Fragancias de Mujer,CHANEL,GABRIELLE CHANEL,Perfume para cabello,"84,99 €",No aparece,Sin descuento,,
2170,Fragancias de Mujer,CHANEL,N°5,Eau de toilette,"88,99 €",No aparece,Sin descuento,,
2171,Fragancias de Mujer,Versace,Jeans Collection,Eau de toilette,"45,95 €",No aparece,"15,99 €",,
2172,Fragancias de Mujer,Sisley,L'Eau Revee,Eau de toilette,"96,99 €",No aparece,"82,99 €",,
2173,Fragancias de Mujer,COACH,Floral,Eau de Parfum,"47,99 €",No aparece,Sin descuento,,
2174,Fragancias de Mujer,Douglas Collection,Beautiful Stories,Eau de Parfum,"20,99 €",No aparece,Sin descuento,4,1
2175,Fragancias de Mujer,Douglas Collection,Beautiful Stories,Eau de Parfum,"20,99 €",No aparece,Sin descuento,,
2176,Fragancias de Mujer,Armani,Sì,Perfume,"156,00 €",No aparece,"85,99 €",,
2177,Fragancias de Mujer,Armani,Acqua di Giò,Set de fragancia,"121,00 €",No aparece,"66,99 €",,
2178,Fragancias de Mujer,Clinique,Aromatics Elixir,Set de fragancia,"76,99 €",No aparece,Sin descuento,,
2179,Fragancias de Mujer,Narciso Rodriguez,All of Me,Set de fragancia,"101,99 €",No aparece,Sin descuento,,
2180,Fragancias de Mujer,Narciso Rodriguez,for her,Set de fragancia,"94,99 €",No aparece,Sin descuento,,
2181,Fragancias de Mujer,Narciso Rodriguez,for her,Set de fragancia,"83,99 €",No aparece,Sin descuento,,
2182,Fragancias de Mujer,,Sin nombre,Eau de Cologne,"58,99 €",No aparece,Sin descuento,,
2183,Fragancias de Mujer,,Sin nombre,Eau de Cologne,"43,99 €",No aparece,Sin descuento,,
2184,Fragancias de Mujer,,Sin nombre,Eau de toilette,"43,99 €",No aparece,Sin descuento,,
2185,Fragancias de Mujer,,Sin nombre,Eau de Cologne,"43,99 €",No aparece,Sin descuento,,
2186,Fragancias de Mujer,L`Atelier Parfum,Sin nombre,Perfume,"37,99 €",No aparece,Sin descuento,,
2187,Fragancias de Mujer,L`Atelier Parfum,Sin nombre,Perfume,"37,99 €",No aparece,Sin descuento,,
2188,Fragancias de Mujer,Hugo Boss,Boss Woman,Set de fragancia,"87,79 €",No aparece,"46,99 €",,
2189,Fragancias de Mujer,Yves Saint Laurent,Libre,Set de fragancia,"156,00 €",No aparece,"93,99 €",,
2190,Fragancias de Mujer,Loewe,Sin nombre,Eau de Parfum,"140,00 €",No aparece,"90,99 €",,
2191,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"44,29 €",No aparece,Sin descuento,,
2192,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"60,19 €",No aparece,Sin descuento,,
2193,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"60,19 €",No aparece,Sin descuento,,
2194,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"60,19 €",No aparece,Sin descuento,,
2195,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"44,29 €",No aparece,Sin descuento,,
2196,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"44,29 €",No aparece,Sin descuento,,
2197,Fragancias de Mujer,4711,Acqua Colonia,Eau de Cologne,"60,19 €",No aparece,Sin descuento,,
2198,Fragancias de Mujer,CHANEL,COCO,Eau de Parfum,"123,99 €",No aparece,Sin descuento,,
2199,Fragancias de Mujer,CHANEL,CHANCE EAU FRAÎCHE,Eau de Parfum,"157,00 €",No aparece,Sin descuento,,
2200,Fragancias de Mujer,CHANEL,N°5,Eau de Parfum,"142,99 €",No aparece,Sin descuento,2,1
2201,Fragancias de Mujer,CHANEL,CHANCE EAU TENDRE,Eau de Parfum,"138,99 €",No aparece,Sin descuento,,
2202,Fragancias de Mujer,Cartier,LA PANTHÈRE,Set de fragancia,"158,69 €",No aparece,"128,99 €",,
2203,Fragancias de Mujer,Cartier,BAISER VOLÉ,Set de fragancia,"166,09 €",No aparece,"134,99 €",,
2204,Fragancias de Mujer,Floris London,Sin nombre,Eau de Parfum,"203,99 €",No aparece,Sin descuento,,
2205,Fragancias de Mujer,Floris London,Sin nombre,Eau de Parfum,"234,99 €",No aparece,Sin descuento,,
2206,Fragancias de Mujer,Floris London,Sin nombre,Eau de Parfum,"234,99 €",No aparece,Sin descuento,,
2207,Fragancias de Mujer,Floris London,Sin nombre,Desodorante,"45,99 €",No aparece,Sin descuento,,
2208,Fragancias de Mujer,Floris London,Sin nombre,Eau de Parfum,"203,99 €",No aparece,Sin descuento,,
2209,Fragancias de Mujer,JOOP!,Le Bain,Set de fragancia,"46,59 €",No aparece,"25,89 €",,
2210,Fragancias de Mujer,Escada,Especially Escada,Set de fragancia,"67,69 €",No aparece,"36,69 €",5,1
2211,Fragancias de Mujer,FILA,Sin nombre,Eau de Parfum,"21,99 €",No aparece,Sin descuento,,
2212,Fragancias de Mujer,FILA,Sin nombre,Eau de Parfum,"21,99 €",No aparece,Sin descuento,,
2213,Fragancias de Mujer,Ariana Grande,Ari,Set de fragancia,"53,99 €",No aparece,Sin descuento,,
2214,Fragancias de Mujer,Givenchy,Gentleman Givenchy,Perfume,"130,50 €",No aparece,"84,99 €",,
2215,Fragancias de Mujer,Givenchy,L’Interdit,Set de fragancia,"117,00 €",No aparece,"75,99 €",,
2216,Fragancias de Mujer,Chloé,Signature,Eau de Parfum,"107,00 €",No aparece,"64,99 €",5,60
2217,Fragancias de Mujer,TOM FORD,Signature Fragancias de Mujer,Eau de Parfum,"85,00 €",No aparece,Sin descuento,,
2218,Fragancias de Mujer,Lancôme,La vie est belle,Perfume,"140,00 €",No aparece,"81,99 €",,
2219,Fragancias de Mujer,eilish Billie Eilish,Eilish,Eau de Parfum,"28,99 €",No aparece,Sin descuento,,
2220,Fragancias de Mujer,BMRVLS,Sin nombre,Eau de Parfum,"83,59 €",No aparece,"80,99 €",,
2221,Fragancias de Mujer,4711,Remix Cologne,Eau de Cologne,"31,19 €",No aparece,"26,99 €",,
2222,Fragancias de Mujer,LOL SURPRISE,Sin nombre,Eau de toilette,"6,99 €",No aparece,Sin descuento,,
2223,Fragancias de Mujer,DKNY,Golden Delicious,Eau de Parfum,"79,99 €",No aparece,"51,99 €",,
2224,Fragancias de Mujer,KENZO,Kenzo Jeu d’Amour,Eau de Parfum,"103,09 €",No aparece,"81,99 €",,
2225,Fragancias de Mujer,Tommy Hilfiger,Tommy Girl,Eau de toilette,"53,99 €",No aparece,Sin descuento,,
2226,Fragancias de Mujer,CHANEL,COCO,Loción corporal,"62,99 €",No aparece,Sin descuento,,
2227,Fragancias de Mujer,Alma Secret,Sin nombre,Eau de Parfum,"20,99 €",No aparece,Sin descuento,,
2228,Fragancias de Mujer,CHANEL,ALLURE,Loción corporal,"67,99 €",No aparece,Sin descuento,,
2229,Fragancias de Mujer,Rebel Fragrances,Sin nombre,Eau de toilette,"5,99 €",No aparece,Sin descuento,5,1
2230,Fragancias de Mujer,Guerlain,La Petite Robe Noire,Loción corporal,"81,99 €",No aparece,"65,99 €",,
2231,Fragancias de Mujer,DKNY,Be Delicious,Eau de Parfum,"57,99 €",No aparece,"48,99 €",,
2232,Fragancias de Mujer,Aquarius,Sin nombre,Cofre higiene personal,"4,99 €",No aparece,"4,29 €",,
2233,Fragancias de Mujer,HERMÈS,Sin nombre,Eau de Cologne,"87,99 €",No aparece,"71,99 €",,
2234,Fragancias de Mujer,Guerlain,Aqua Allegoria,Eau de toilette,"106,00 €",No aparece,"75,99 €",,
2235,Fragancias de Mujer,BVLGARI,Aqva,Eau de toilette,"84,99 €",No aparece,Sin descuento,,
2236,Fragancias de Mujer,HERMÈS,Twilly d’Hermès,Eau de Parfum,"104,99 €",No aparece,"92,99 €",,
