tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
primor,hombre,mont blanc,legend red eau de ,eau de parfum,72.0,48.0,37.44,5.0,2.0
primor,hombre,antonio banderas,the secret ,eau de toilette,16.95,12.0,14.92,3.0,2.0
primor,hombre,bvlgari,aqva pour homme ,eau de toilette,80.0,34.0,52.8,5.0,3.0
primor,hombre,benetton,colors man green ,eau de toilette,14.95,13.0,13.01,45.0,2.0
primor,hombre,pacha,clandestine ,eau de toilette,7.95,13.0,6.92,45.0,2.0
primor,hombre,givenchy,gentleman ,eau de toilette,80.5,40.0,48.3,5.0,1.0
primor,hombre,regalos,paw patrol ,eau de cologne,4.95,0.0,4.95,4.33,3.0
primor,hombre,zadig & voltaire,this is us ,eau de toilette,60.0,35.0,39.0,5.0,3.0
primor,hombre,saphir,boxes dinamic pour homme ,eau de parfum,12.9,0.0,12.9,5.0,5.0
primor,hombre,adolfo dominguez,bambu agua man ,eau de toilette,31.5,50.0,15.75,4.67,9.0
primor,hombre,yves saint laurent,yves saint laurent y  perfume de hombre,eau de toilette,90.0,50.0,45.0,5.0,3.0
primor,hombre,givenchy,pi ,eau de toilette,107.0,48.0,55.64,4.14,7.0
primor,hombre,hermes,eau de citron noir ,eau de cologne,118.0,38.0,73.16,5.0,3.0
primor,hombre,diesel,d by diesel ,eau de toilette,45.0,45.0,24.75,5.0,3.0
primor,hombre,police,to be exotic jungle for man ,eau de toilette,35.0,53.0,16.45,5.0,3.0
primor,hombre,kenzo,kenzo homme  marine,eau de toilette,74.5,46.0,40.23,5.0,1.0
primor,hombre,adolfo dominguez,vetiver terra ,eau de parfum,59.5,41.0,35.11,4.0,1.0
primor,hombre,saphir,oceanyc man ,eau de parfum,12.9,0.0,12.9,5.0,2.0
primor,hombre,prada,luna rossa ocean ,eau de toilette,85.0,47.0,45.05,5.0,7.0
primor,hombre,yves saint laurent,y eau de  intense perfume de hombre,eau de parfum,105.0,51.0,51.45,0.0,0.0
primor,hombre,diesel,sound of the brave ,eau de toilette,79.0,56.0,34.76,5.0,3.0
primor,hombre,saphir,california  de saphir pour homme ,eau de parfum,12.9,0.0,12.9,5.0,3.0
primor,hombre,paco rabanne,phantom  rellenable,eau de toilette,128.5,34.0,84.81,3.0,2.0
primor,hombre,dsquared2,green wood ,eau de toilette,78.0,49.0,39.78,5.0,1.0
primor,hombre,mont blanc,explorer platinum ,eau de parfum,74.0,46.0,39.96,5.0,2.0
primor,hombre,disney,minnie mouse  fresca,eau de cologne,4.95,0.0,4.95,5.0,1.0
primor,hombre,prada,luna rossa carbon ,eau de toilette,85.0,47.0,45.05,4.62,13.0
primor,hombre,loewe,esencia eau de ,eau de parfum,110.0,35.0,71.5,4.11,9.0
primor,hombre,antonio banderas,king of seduction ,eau de toilette,22.95,33.0,15.38,4.75,4.0
primor,hombre,givenchy,gentleman society eau de ,eau de parfum,95.7,48.0,49.76,0.0,0.0
primor,hombre,hermes,terre d'hermes eau intense vetiver eau de ,eau de parfum,98.0,31.0,67.62,3.0,2.0
primor,hombre,narciso rodriguez,bleu noir  for him,parfum,93.0,35.0,60.45,5.0,2.0
primor,hombre,naturel art cosmetics,510 pha eau de  para él,eau de parfum,1.99,0.0,1.99,0.0,0.0
primor,hombre,tom ford,black orchid ,eau de toilette,110.0,0.0,110.0,0.0,0.0
primor,hombre,lolita lempicka,lempicka homme ,eau de toilette,91.0,60.0,36.4,4.75,8.0
primor,hombre,loewe,loewe 001 man ,eau de parfum,89.0,35.0,57.85,5.0,2.0
primor,hombre,dior,dior homme ,eau de toilette,90.0,0.0,90.0,4.83,6.0
primor,hombre,dior,dior homme sport ,eau de toilette,96.0,0.0,96.0,5.0,1.0
primor,hombre,antonio banderas,the icon ,eau de toilette,17.95,0.0,17.95,3.0,2.0
primor,hombre,ungaro,emanuel ungaro intense for him ,eau de parfum,58.0,69.0,17.98,4.0,2.0
primor,hombre,valentino,valentino uomo intense ,eau de parfum,94.0,47.0,49.82,5.0,6.0
primor,hombre,alejandro sanz,mi acorde eres tú  hombre,eau de toilette,14.95,40.0,8.97,0.0,0.0
primor,hombre,antonio banderas,the secret ,eau de toilette,16.95,12.0,14.92,5.0,1.0
primor,hombre,cartier,déclaration ,eau de toilette,82.0,0.0,82.0,4.43,7.0
primor,hombre,mont blanc,legend red ,eau de parfum,103.0,42.0,59.74,0.0,0.0
primor,hombre,prada,l'homme l'eau ,eau de toilette,90.0,49.0,45.9,4.86,7.0
primor,hombre,tom ford,costa azzurra ,parfum,230.0,0.0,230.0,5.0,2.0
primor,hombre,ralph lauren,polo red eau de ,eau de parfum,85.0,51.0,41.65,4.0,1.0
primor,hombre,herbíssimo,agua de  té verde,eau de cologne,12.95,23.0,9.97,5.0,1.0
primor,hombre,tom ford,noir extreme ,parfum,165.0,0.0,165.0,5.0,2.0
primor,hombre,tom ford,ombre leather ,parfum,165.0,0.0,165.0,4.71,7.0
primor,hombre,disney, ana y elsa frozen,eau de cologne,4.95,0.0,4.95,4.67,6.0
primor,hombre,ungaro,emanuel ungaro for his ,eau de toilette,58.0,67.0,19.14,45.0,2.0
primor,hombre,dior,eau sauvage ,eau de toilette,90.0,0.0,90.0,5.0,2.0
primor,hombre,joop!,homme ,eau de toilette,71.1,68.0,22.75,4.63,35.0
primor,hombre,antonio banderas,the icon eau de ,eau de parfum,33.25,40.0,19.95,0.0,0.0
primor,hombre,victorio & lucchino,limited edition selva enigmática ,eau de toilette,12.95,0.0,12.95,45.0,2.0
primor,hombre,loewe,esencia elixir eau de ,eau de parfum,140.0,35.0,91.0,0.0,0.0
primor,hombre,carolina herrera,212 heroes ,eau de toilette,78.0,32.0,53.04,5.0,7.0
primor,hombre,hermes,terre d'hermes ,eau de parfum,149.0,30.0,104.3,5.0,6.0
primor,hombre,angel schlesser,les eaux d'un instant vibrant sandalwood ,eau de toilette,53.0,54.0,24.38,5.0,1.0
primor,hombre,loewe,7 anónimo ,eau de parfum,95.0,35.0,61.75,4.92,13.0
primor,hombre,mandarina duck,vida loca for him  natural,eau de toilette,28.0,44.0,15.68,4.0,1.0
primor,hombre,laura biagiotti,roma per uomo ,eau de toilette,69.0,56.0,30.36,5.0,4.0
primor,hombre,valentino,valentino uomo ,eau de toilette,82.0,43.0,46.74,4.83,6.0
primor,hombre,disney, minnie mouse,eau de cologne,7.95,0.0,7.95,5.0,4.0
primor,hombre,zadig & voltaire,this is him ,eau de toilette,58.0,35.0,37.7,4.63,8.0
primor,hombre,loewe,loewe earth eau de ,eau de parfum,92.0,35.0,59.8,0.0,0.0
primor,hombre,guerlain,l'instant de guerlain pour homme ,eau de toilette,121.41,42.0,70.42,,
primor,hombre,carolina herrera,bad boy extreme ,eau de parfum,87.5,37.0,55.12,4.0,1.0
primor,hombre,calvin klein,eternity men summer ,eau de toilette,89.0,61.0,34.71,4.0,1.0
primor,hombre,fc barcelona,neceser f.c.barcelona ,eau de toilette,16.99,30.0,11.89,4.6,5.0
primor,hombre,loewe,solo loewe ,eau de toilette,96.0,35.0,62.4,4.84,31.0
primor,hombre,police,to be bad guy ,eau de toilette,35.0,61.0,13.65,3.0,2.0
primor,hombre,jimmy choo,man ,eau de toilette,101.0,60.0,40.4,4.0,3.0
primor,hombre,valentino,born in roma yellow dream uomo ,eau de toilette,82.0,51.0,40.18,5.0,2.0
primor,hombre,quorum,quorum  pack,eau de toilette,13.95,0.0,13.95,4.4,20.0
primor,hombre,bvlgari,bulgari man glacial essence ,eau de parfum,100.0,34.0,66.0,5.0,3.0
primor,hombre,tous,1920 the origin ,eau de parfum,79.5,57.0,34.18,5.0,1.0
primor,hombre,armani,armani code le   recarga,eau de parfum,145.0,50.0,72.5,0.0,0.0
primor,hombre,saphir,acqua uomo pour homme ,eau de parfum,12.9,0.0,12.9,5.0,5.0
primor,hombre,springfield,springfield ,eau de toilette,12.95,0.0,12.95,4.71,7.0
primor,hombre,loewe,solo loewe mercurio ,eau de parfum,105.0,35.0,68.25,5.0,2.0
primor,hombre,loewe,agua él ,eau de toilette,71.0,35.0,46.15,4.86,7.0
primor,hombre,hermes,h24 recarga de ,eau de toilette,160.0,29.0,113.6,5.0,1.0
primor,hombre,dsquared2,wood pour homme ,eau de toilette,99.0,52.0,47.52,4.67,3.0
primor,hombre,pacha,psicodelic ,eau de toilette,6.7,0.0,6.7,45.0,2.0
primor,hombre,pacha,psicodelic ,eau de toilette,6.7,0.0,6.7,3.0,2.0
primor,hombre,naturel art cosmetics,svg 505 eau de  para él,eau de parfum,1.99,0.0,1.99,,
primor,hombre,tommy hilfiger,impact ,eau de toilette,63.0,45.0,34.65,4.75,4.0
primor,hombre,givenchy,gentleman intense ,eau de toilette,84.5,43.0,48.17,5.0,3.0
primor,hombre,viktor & rolf,spicebomb night vision ,eau de toilette,80.0,40.0,48.0,3.67,3.0
primor,hombre,adolfo dominguez,ébano salvia ,eau de parfum,59.5,41.0,35.11,5.0,1.0
primor,hombre,trussardi,uomo ,eau de toilette,77.0,56.0,33.88,5.0,1.0
primor,hombre,bvlgari,pour homme ,eau de toilette,117.0,35.0,76.05,3.33,3.0
primor,hombre,dior,fahrenheit ,parfum,136.0,0.0,136.0,4.5,4.0
primor,hombre,halloween,man hero ,eau de toilette,73.0,52.0,35.04,4.67,3.0
primor,hombre,police,police born to shine for man ,eau de parfum,35.0,58.0,14.7,0.0,0.0
primor,hombre,jaguar,classic electric sky ,eau de toilette,39.9,64.0,14.36,45.0,2.0
primor,hombre,angel schlesser,les eaux d'un instant profound orange wood ,eau de toilette,53.0,54.0,24.38,5.0,3.0
primor,hombre,dior,dior homme eau de ,eau de cologne,96.0,0.0,96.0,5.0,8.0
primor,hombre,4711,acqua  limón y jengibre,eau de cologne,57.0,47.0,30.21,3.78,9.0
primor,hombre,kenzo,homme eau de ,eau de parfum,80.5,40.0,48.3,0.0,0.0
primor,hombre,guerlain,vetiver ,eau de toilette,121.41,42.0,70.42,3.0,2.0
primor,hombre,naturel art cosmetics,512 hro eau de  para él,eau de parfum,1.99,0.0,1.99,0.0,0.0
primor,hombre,acqua di parma,eau de  ,eau de cologne,65.0,0.0,65.0,4.67,3.0
primor,hombre,tous,man ,eau de toilette,76.0,55.0,34.2,4.8,5.0
primor,hombre,victorio & lucchino,frescor mediterraneo  nº7,eau de toilette,11.95,0.0,11.95,5.0,2.0
primor,hombre,el ganso,friday edition ,eau de toilette,50.0,44.0,28.0,5.0,1.0
primor,hombre,hollister,wave for him ,eau de parfum,40.0,58.0,16.8,5.0,4.0
primor,hombre,sentio,crevo ,eau de toilette,4.95,0.0,4.95,0.0,0.0
primor,hombre,boucheron,singulier ,eau de parfum,69.0,52.0,33.12,0.0,0.0
primor,hombre,mandarina duck,into the jungle ,eau de toilette,44.0,55.0,19.8,5.0,1.0
primor,hombre,pacha,ibiza 24/7 hombre ,eau de toilette,10.95,0.0,10.95,5.0,3.0
primor,hombre,versace,eros man ,parfum,155.0,40.0,93.0,5.0,2.0
primor,hombre,guerlain,l'homme idéal extreme ,eau de parfum,96.33,47.0,51.05,5.0,2.0
primor,hombre,tous,man chill ,eau de toilette,52.5,54.0,24.15,5.0,1.0
primor,hombre,jaguar,era ,eau de toilette,60.0,67.0,19.8,4.0,1.0
primor,hombre,jean paul gaultier,le male pride edition collector ,eau de toilette,114.5,43.0,65.26,5.0,1.0
primor,hombre,hackett london,essential eau de ,eau de parfum,72.0,49.0,36.72,5.0,1.0
primor,hombre,armani,acqua di gio homme  recarga,eau de parfum,135.0,45.0,74.25,,
primor,hombre,saphir,the best  hombre,eau de parfum,12.9,0.0,12.9,4.0,1.0
primor,hombre,naturel art cosmetics,blau 506 eau de  para él,eau de parfum,1.99,0.0,1.99,,
primor,hombre,naturel art cosmetics,511 kdg eau de  para él,eau de parfum,1.99,0.0,1.99,,
primor,hombre,victorio & lucchino,limited edition frescor exótico ,eau de toilette,12.95,0.0,12.95,5.0,1.0
primor,hombre,carolina herrera,bad boy dazzling garden ,eau de toilette,116.0,36.0,74.24,4.0,1.0
primor,hombre,sentio,interfeer men ,eau de toilette,4.95,0.0,4.95,4.0,1.0
primor,hombre,tous,man sport ,eau de toilette,52.5,52.0,25.2,4.67,3.0
primor,hombre,acqua di parma,eau de   intensa,eau de cologne,137.0,0.0,137.0,5.0,1.0
primor,hombre,el ganso,bravo monsieur ,eau de toilette,69.0,45.0,37.95,5.0,4.0
primor,hombre,lacoste,l.12.12 french panache pour lui ,eau de toilette,93.4,47.0,49.5,45.0,2.0
primor,hombre,police,to be man ,eau de toilette,62.0,58.0,26.04,5.0,1.0
primor,hombre,loewe,solo loewe cedro ,eau de toilette,96.0,35.0,62.4,4.82,11.0
primor,hombre,halloween,man shot ,eau de toilette,73.0,54.0,33.58,5.0,1.0
primor,hombre,naturel art cosmetics,509 cod eau de  para él,eau de parfum,1.99,0.0,1.99,5.0,1.0
primor,hombre,harper & neyer,harper & neyer ,eau de toilette,19.95,0.0,19.95,,
primor,hombre,springfield,rewind & play again walking on the sun ,eau de toilette,17.95,17.0,14.9,5.0,1.0
primor,hombre,cartier,pasha ,parfum,102.0,0.0,102.0,5.0,1.0
