,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
2870,Perfumes Mujer,Shiseido,Set Ginza 90ml + Body Lotion 50ml + Lipstick 2g,Eau de parfum,"160,00€",37.53124999999999,"99,95€",5,1
2871,Perfumes Mujer,Shiseido,Ever Bloom,Eau de parfum,"71,00€",35.0,"46,15€",5,1
2872,Perfumes Mujer,Dior,Set Poison Girl Unexpected 50ml + Diorshow,Eau de toilette,"90,00€",23.866666666666674,"68,52€",5,1
2873,Perfumes Mujer,Coach,Floral,Eau de parfum,"42,00€",47.738095238095234,"21,95€",5,1
2874,Perfumes Mujer,Mancera,Musky Garden,Eau de parfum,"125,00€",28.039999999999992,"89,95€",5,1
2875,Perfumes Mujer,Instituto Español,Aire de Sevilla Azul Fresh,Eau de toilette,"19,00€",47.631578947368425,"9,95€",5,1
2876,Perfumes Mujer,Lattafa,Ana Abiyedh Rouge,Eau de parfum,"40,00€",40.125,"23,95€",5,1
2877,Perfumes Mujer,Zadig & Voltaire,Girls Can Do Anything,Eau de parfum,"116,00€",31.07758620689654,"79,95€",5,1
2878,Perfumes Mujer,Dior,Miss Dior Original,Eau de toilette,"100,00€",1.0499999999999972,"98,95€",5,1
2879,Perfumes Mujer,Armani,Set Armani Sì 100ml + Body Lotion 75ml,Eau de parfum,"120,00€",22.541666666666657,"92,95€",5,1
2880,Perfumes Mujer,Chanel,Coco Chanel,Eau de parfum,"107,00€",16.635514018691595,"89,20€",5,1
2881,Perfumes Mujer,Viktor & Rolf,Flowerbomb,Eau de parfum,"58,00€",49.706896551724135,"29,17€",5,1
2882,Perfumes Mujer,Paloma Picasso,Paloma Picasso,Eau de toilette,"58,00€",59.206896551724135,"23,66€",5,1
2883,Perfumes Mujer,Alvarez Gomez,Fruit Tea Collection Mango,Eau de toilette,"10,00€",40.19999999999999,"5,98€",5,1
2884,Perfumes Mujer,Elie Saab,Elie Saab Le Parfum Lumière,Eau de parfum,"49,00€",32.755102040816325,"32,95€",5,1
2885,Perfumes Mujer,Roger&Gallet,Gingembe Rouger Fragant Water,,"32,00€",17.8125,"26,30€",5,1
2886,Perfumes Mujer,Guerlain,Mon Guerlain Sparkling Bouquet,Eau de parfum,"145,00€",39.0,"88,45€",5,1
2887,Perfumes Mujer,Salvatore Ferragamo,Signorina Libera,Eau de parfum,"62,00€",43.62903225806451,"34,95€",5,1
2888,Perfumes Mujer,Dior,Poison Girl,Eau de toilette,"60,00€",8.399999999999991,"54,96€",5,1
2889,Perfumes Mujer,Hollister,Hollister Wave For Her,Eau de parfum,"30,00€",60.16666666666667,"11,95€",5,1
2890,Perfumes Mujer,Juliette Has a Gun,Miss Charming,Eau de parfum,"85,00€",31.82352941176471,"57,95€",5,1
2891,Perfumes Mujer,Alvarez Gomez,Set Agua de Colonia Concentrada Eau Fraîche 300ml + Emulsión Hidratante 280ml,,"35,00€",50.885714285714286,"17,19€",5,1
2892,Perfumes Mujer,Jean Paul Gaultier,Set Scandal Le Parfum Intense 80ml + Body Lotion 75ml,Eau de parfum,"130,00€",30.08461538461539,"90,89€",5,1
2893,Perfumes Mujer,Juliette Has a Gun,Citizen Queen,Eau de parfum,"110,00€",37.31818181818182,"68,95€",5,1
2894,Perfumes Mujer,Chanel,Coco Mademoiselle intense,Eau de parfum,"218,27€",45.484949832775925,"118,99€",5,1
2895,Perfumes Mujer,Police,To Be Woman Tattooart,Eau de parfum,"42,00€",52.5,"19,95€",5,1
