tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
paco,mujer,jimmy boyd,wild roses eau de toilette,eau de toilette,62.0,15.0,52.7,0,0
paco,mujer,guerlain,aqua allegoria forte rosa palissandro,eau de parfum,121.4,42.0,70.41,0,0
paco,mujer,guerlain,aqua allegoria forte bosca vanilla,eau de parfum,121.4,42.0,70.41,0,0
paco,mujer,guerlain,aqua allegoria forte oud yuzu,eau de parfum,121.4,42.0,70.41,0,0
paco,mujer,adolfo domínguez,nude musk,eau de parfum,46.0,41.0,27.14,5,1
paco,mujer,hermès,calèche,eau de toilette,160.0,35.0,104.0,0,0
paco,mujer,sisley,l'eau rêvée d'ikar,eau de toilette,96.0,30.0,67.2,0,0
paco,mujer,dkny,be 100% delicious,eau de parfum,78.0,44.0,43.68,0,0
paco,mujer,scalpers,her & here estuche,eau de parfum,82.0,42.0,47.56,0,0
paco,mujer,juicy couture,i love juicy couture,eau de parfum,110.0,64.0,39.6,0,0
paco,mujer,rochas,byzance gold,eau de parfum,84.5,59.0,34.65,0,0
paco,mujer,prada,la femme intense,eau de parfum,85.0,41.0,50.15,0,0
paco,mujer,guerlain,aqua allegoria granada salvia,eau de toilette,105.35,43.0,60.05,5,1
paco,mujer,adolfo domínguez,terracota musk,eau de parfum,46.0,41.0,27.14,0,0
paco,mujer,estée lauder,beautiful magnolia,eau de parfum,54.94,0.0,54.94,0,0
paco,mujer,comme des garçons,wonderoud,eau de parfum,115.0,10.0,103.5,4,2
paco,mujer,prada,candy kiss,eau de parfum,145.0,48.0,75.4,5,1
paco,mujer,guerlain,aqua allegoria nettare di sole,eau de toilette,105.35,43.0,60.05,0,0
paco,mujer,angel schlesser,femme adorable intense,eau de parfum,90.0,56.0,39.6,5,1
paco,mujer,dolce & gabbana,the only one,eau de parfum,150.0,38.0,93.0,0,0
paco,mujer,dior,j'adore edt,eau de toilette,76.24,0.0,76.24,5,1
paco,mujer,bvlgari,splendida magnolia sensuel,eau de parfum,96.0,35.0,62.4,0,0
paco,mujer,burberry,touch for women,eau de parfum,96.9,59.0,39.73,5,3
paco,mujer,dior,joy by dior edp intense,eau de parfum,93.24,0.0,93.24,4,3
paco,mujer,sisley,soir d'orient,eau de parfum,122.5,30.0,85.75,5,3
paco,mujer,hermès,l'ombre des merveilles,eau de parfum,67.0,30.0,46.9,0,0
paco,mujer,prada,infusion de figue,eau de parfum,150.0,43.0,85.5,0,0
paco,mujer,sarah jessica parker,lovely,eau de parfum,66.6,40.0,39.96,4,5
paco,mujer,comme des garçons,floriental,eau de parfum,85.0,10.0,76.5,1,1
paco,mujer,elizabeth arden,sunflowers dream petals,eau de toilette,24.0,34.0,15.84,3,2
paco,mujer,miu miu,miu miu,eau de parfum,116.0,48.0,60.32,5,4
paco,mujer,orlane,eau d'orlane,eau de toilette,73.0,0.0,73.0,4,30
paco,mujer,el ganso,ciao bella!,eau de toilette,72.0,45.0,39.6,5,3
paco,mujer,halloween,halloween magic,eau de toilette,76.0,54.0,34.96,0,0
paco,mujer,montale paris,pure gold,eau de parfum,119.95,0.0,119.95,0,0
paco,mujer,comme des garçons,concrete,eau de parfum,144.0,3.0,139.68,4,3
paco,mujer,kenzo,memori collection ciel magnolia,eau de parfum,96.0,0.0,96.0,0,0
paco,mujer,karl lagerfeld,"paris, 21 rue saint guillaume",eau de parfum,100.0,70.0,30.0,0,0
paco,mujer,jimmy boyd,ibiza ,eau de toilette,62.0,15.0,52.7,0,0
paco,mujer,comme des garçons,zero,eau de parfum,144.0,13.0,125.28,5,1
paco,mujer,boucheron,place vendôme elixir,eau de parfum,92.5,35.0,60.12,0,0
paco,mujer,carolina herrera,good girl estuche,eau de parfum,130.0,26.0,96.2,5,3
paco,mujer,guerlain,samsara edp,eau de parfum,146.5,39.0,89.36,0,0
paco,mujer,guerlain,les absolus d'orient santal royal,eau de parfum,190.65,35.0,123.92,4,2
paco,mujer,issey miyake,a drop d'issey,eau de parfum,98.0,35.0,63.7,5,1
paco,mujer,dolce & gabbana,the only one 2,eau de parfum,104.0,38.0,64.48,5,3
