tienda,categoria,marca,nombre,tipo,precio_sin_desc,descuento,precio_con_desc,valoracion,num_valoraciones
notino,mujer,trussardi,donna,eau de parfum,106.0,71.32,30.4,4.7,6.0
notino,mujer,ajmal,aurum,eau de parfum,51.2,0.0,51.2,,
notino,mujer,salvatore ferragamo,signorina,eau de parfum,85.1,50.76,41.9,3.5,2.0
notino,mujer,ralph lauren,ralph,eau de toilette,35.0,5.71,33.0,5.0,1.0
notino,mujer,elizabeth arden,sunflowers,eau de toilette,17.0,48.24,8.8,4.4,11.0
notino,mujer,comptoir sud pacifique,vanille abricot,eau de toilette,95.6,67.89,30.7,4.7,3.0
notino,mujer,loewe,agua ella,eau de toilette,80.7,0.0,80.7,,
notino,mujer,yves saint laurent,paris,eau de parfum,110.0,10.64,98.3,4.5,4.0
notino,mujer,masaki matsushima,shiro,eau de parfum,49.0,20.0,39.2,5.0,1.0
notino,mujer,goutal,petite chérie,eau de parfum,190.0,10.0,171.0,5.0,1.0
notino,mujer,rasasi,attar al mohabba female,eau de parfum,53.9,43.78,30.3,4.0,2.0
notino,mujer,al haramain,attar al kaaba,parfum,81.2,61.45,31.3,3.5,2.0
notino,mujer,christina aguilera,red sin,eau de parfum,11.9,0.0,11.9,,
notino,mujer,chanel,coco noir,eau de parfum,112.7,0.0,112.7,,
notino,mujer,hermès,un jardin sur le toit,eau de toilette,70.0,0.0,70.0,,
notino,mujer,issey miyake,pleats please,eau de toilette,70.0,0.0,70.0,,
notino,mujer,jennifer lopez,love at first glow,eau de toilette,24.9,24.5,18.8,5.0,2.0
notino,mujer,naomi campbell,naomi campbell,eau de parfum,37.91,50.15,18.9,5.0,2.0
notino,mujer,jean patou,chaldee,eau de parfum,123.3,0.0,123.3,,
notino,mujer,etienne aigner,debut by night,eau de parfum,36.9,0.0,36.9,,
notino,mujer,van cleef & arpels,collection extraordinaire moonlight patchouli,eau de parfum,152.5,0.0,152.5,,
notino,mujer,parfums de marly,athalia,eau de parfum,245.0,0.0,245.0,,
notino,mujer,floris,cefiro,eau de toilette,72.7,0.0,72.7,,
notino,mujer,floris,white rose,eau de toilette,73.2,0.0,73.2,,
notino,mujer,prada,la femme,eau de parfum,155.0,53.74,71.7,5.0,1.0
notino,mujer,guerlain,les colognes eau de guerlain,eau de cologne,74.6,0.0,74.6,,
notino,mujer,tom tailor,liquid woman,eau de toilette,14.7,0.0,14.7,,
notino,mujer,jimmy choo,illicit flower,eau de toilette,25.3,0.0,25.3,,
notino,mujer,versace,eros pour femme,eau de toilette,57.5,0.0,57.5,,
notino,mujer,atkinsons,british heritage the big bad cedar,eau de parfum,180.0,22.72,139.1,5.0,1.0
notino,mujer,bulgari,rose goldea eau de parfum,eau de parfum,60.0,0.0,60.0,,
notino,mujer,dior,miss dior absolutely blooming,eau de parfum,78.0,0.0,78.0,,
notino,mujer,dermacol,sweet jasmine & patchouli,eau de parfum,25.2,0.0,25.2,,
notino,mujer,dermacol,magnolia & passion fruit,eau de parfum,22.1,0.0,22.1,,
notino,mujer,banderas,queen of seduction,eau de toilette,25.4,0.0,25.4,,
notino,mujer,yves saint laurent,mon paris,eau de parfum,150.0,74.67,38.0,5.0,8.0
notino,mujer,juliette has a gun,white spirit,eau de parfum,220.0,0.0,220.0,,
notino,mujer,comptoir sud pacifique,aqua motu,eau de toilette,33.9,0.0,33.9,,
notino,mujer,bond no. 9,madison avenue,eau de parfum,239.2,0.0,239.2,,
notino,mujer,gucci,bamboo,eau de toilette,42.7,0.0,42.7,,
notino,mujer,the different company,osmanthus,eau de toilette,113.3,0.0,113.3,,
notino,mujer,bond no. 9,uptown new york patchouli,eau de parfum,460.6,0.0,460.6,,
notino,mujer,trussardi,donna pink marina,eau de toilette,27.9,0.0,27.9,,
notino,mujer,guess,1981 indigo,eau de toilette,61.0,50.0,30.5,4.0,1.0
notino,mujer,nina ricci,nina rose,eau de toilette,36.0,0.0,36.0,,
notino,mujer,armani,my way,eau de parfum,147.0,53.81,67.9,5.0,1.0
notino,mujer,carolina herrera,good girl suprême,eau de parfum,53.0,0.0,53.0,,
notino,mujer,estée lauder,beautiful belle,eau de parfum,77.0,0.0,77.0,,
notino,mujer,oriflame,joyce turquoise,eau de toilette,11.4,0.0,11.4,,
notino,mujer,atkinsons,iconic 44 gerrard street,eau de cologne,126.5,0.0,126.5,,
notino,mujer,bulgari,rose goldea blossom delight eau de parfum,eau de parfum,148.0,22.3,115.0,5.0,1.0
notino,mujer,loewe,aura pink magnolia,eau de parfum,138.6,46.1,74.7,3.0,2.0
notino,mujer,loewe,001 woman,eau de toilette,112.8,0.0,112.8,,
notino,mujer,bois 1920,vento di fiori,eau de parfum,132.0,0.0,132.0,,
notino,mujer,reminiscence,rem coco,eau de toilette,64.6,0.0,64.6,,
notino,mujer,lancôme,idôle l'intense,eau de parfum,68.8,0.0,68.8,,
notino,mujer,yves saint laurent,libre intense,eau de parfum,165.0,55.88,72.8,5.0,2.0
notino,mujer,guerlain,les absolus d'orient cuir intense,eau de parfum,162.9,0.0,162.9,,
notino,mujer,givenchy,irresistible,eau de parfum,55.6,0.0,55.6,,
notino,mujer,givenchy,l’interdit intense,eau de parfum,85.5,0.0,85.5,,
notino,mujer,kenzo,flower by kenzo poppy bouquet,eau de parfum,48.0,0.0,48.0,,
notino,mujer,dior,hypnotic poison roller-pearl,eau de toilette,44.9,0.0,44.9,,
notino,mujer,dior,j'adore roller-pearl,eau de parfum,51.3,0.0,51.3,,
notino,mujer,dior,miss dior rose n'roses,eau de toilette,65.4,0.0,65.4,,
notino,mujer,dior,miss dior roller-pearl,eau de toilette,46.0,0.0,46.0,,
notino,mujer,hugo boss,boss alive,eau de toilette,50.5,0.0,50.5,,
notino,mujer,shiseido,ginza,eau de parfum,41.5,0.0,41.5,,
notino,mujer,lancôme,la vie est belle soleil cristal,eau de parfum,130.0,32.23,88.1,5.0,1.0
notino,mujer,loewe,aire fantasía,eau de toilette,81.5,0.0,81.5,,
notino,mujer,guerlain,mon guerlain sparkling bouquet,eau de parfum,73.5,0.0,73.5,,
notino,mujer,bond no. 9,gold coast,eau de parfum,234.0,0.0,234.0,,
notino,mujer,oriflame,lost in you,eau de parfum,26.7,0.0,26.7,,
notino,mujer,guerlain,chamade,eau de toilette,104.1,0.0,104.1,,
notino,mujer,bulgari,splendida bvlgari patchouli tentation,eau de parfum,126.0,17.46,104.0,1.0,1.0
notino,mujer,korloff,korlove,eau de parfum,52.0,0.0,52.0,,
notino,mujer,reminiscence,tonka,eau de toilette,86.0,15.0,73.1,5.0,1.0
notino,mujer,issey miyake,a drop d'issey,eau de parfum,67.9,0.0,67.9,,
notino,mujer,paco rabanne,lady million fabulous,eau de parfum,45.7,0.0,45.7,,
notino,mujer,dior,j'adore infinissime roller-pearl,eau de parfum,54.4,0.0,54.4,,
notino,mujer,estée lauder,beautiful magnolia,eau de parfum,148.0,51.01,72.5,5.0,1.0
notino,mujer,the library of fragrance,tomato,eau de cologne,17.1,0.0,17.1,,
notino,mujer,armani,terra di gioia,eau de parfum,82.4,0.0,82.4,,
notino,mujer,the library of fragrance,suntan lotion,eau de cologne,17.0,0.0,17.0,,
notino,mujer,maison margiela,replica matcha meditation,eau de toilette,129.0,0.0,129.0,,
notino,mujer,yves saint laurent,libre,eau de toilette,62.8,0.0,62.8,,
notino,mujer,victoria's secret,eau so party,eau de parfum,51.0,0.0,51.0,,
notino,mujer,jeanne arthes,sweet sixteen coral,eau de parfum,6.8,0.0,6.8,,
notino,mujer,kenzo,flower by kenzo,eau de toilette,44.0,0.0,44.0,,
notino,mujer,parfums de marly,delina la rosée,eau de parfum,140.0,0.0,140.0,,
